my_0,my_1,my_2,my_3,my_4,my_5,my_6,my_7,op_0,op_1,op_2,op_3,op_4,op_5,op_6,op_7,result,my_crowns,op_crowns,my_lev_avg,op_lev_avg,battle_time
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,-1,0,1,25.5,27.0,20260329T142641.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,26000020,26000045,26000050,26000054,26000074,26000087,27000013,28000012,-1,0,1,26.875,22.625,20260325T133400.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000009,26000015,26000027,26000048,27000012,28000007,28000012,28000015,1,1,0,25.625,24.0,20260329T094957.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000003,28000011,26000004,26000036,26000042,26000046,26000050,26000062,28000000,28000008,1,1,0,27.0,23.875,20260329T131318.000Z
26000037,26000042,26000050,26000051,26000055,26000074,28000009,28000017,26000010,26000063,26000067,26000068,27000007,28000006,28000012,28000016,-1,1,2,22.125,26.125,20260327T150629.000Z
26000003,26000016,26000027,26000032,26000063,26000087,28000000,28000008,26000020,26000027,26000035,26000036,26000052,26000062,28000000,28000015,1,1,0,24.625,24.375,20260328T212829.000Z
26000000,26000009,26000015,26000035,26000048,28000007,28000012,28000015,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000011,-1,1,2,23.875,25.0,20260205T082948.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000000,28000002,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,0,1,24.375,25.5,20260324T055458.000Z
26000003,26000012,26000018,26000027,26000033,26000049,28000001,28000002,26000003,26000017,26000018,26000022,26000027,26000033,27000007,28000002,1,3,0,25.625,25.75,20260329T134058.000Z
26000010,26000027,26000059,26000062,26000084,27000006,28000000,28000015,26000000,26000006,26000013,26000015,26000084,26000102,28000005,28000012,1,1,0,26.25,26.5,20260329T050149.000Z
26000002,26000040,26000050,26000053,26000056,26000097,28000003,28000011,26000000,26000009,26000015,26000039,26000048,28000007,28000012,28000015,1,3,0,26.25,24.625,20260329T061142.000Z
26000010,26000031,26000058,26000065,27000000,27000013,28000000,28000011,26000010,26000011,26000030,27000001,27000010,28000009,28000010,28000015,1,1,0,25.25,26.0,20260329T093753.000Z
26000003,26000017,26000018,26000022,26000027,26000033,27000007,28000002,26000034,26000037,26000045,26000052,26000074,28000005,28000010,28000012,1,3,0,25.75,23.0,20260329T053521.000Z
26000009,26000015,26000035,26000039,26000048,28000007,28000012,28000015,26000002,26000050,26000051,26000055,27000010,28000000,28000008,28000025,1,1,0,23.625,24.5,20260327T175217.000Z
26000000,26000010,26000031,26000062,27000000,27000013,28000009,28000017,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,0,1,26.75,25.5,20260329T131938.000Z
26000000,26000031,26000032,26000049,26000058,26000062,27000004,28000011,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,1,3,0,25.125,25.5,20260329T063055.000Z
26000009,26000013,26000035,26000043,26000048,26000087,28000001,28000008,26000002,26000032,26000037,26000041,26000049,26000055,26000056,28000008,1,3,1,25.375,26.0,20260328T201025.000Z
26000026,26000032,26000043,26000046,26000047,26000050,26000058,26000062,26000018,26000031,26000040,26000050,26000056,26000099,27000010,28000026,-1,0,1,24.375,26.375,20260329T160218.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,26000004,26000036,26000042,26000046,26000050,26000062,28000000,28000008,1,2,1,24.0,23.875,20260329T000321.000Z
26000000,26000010,26000059,26000062,26000084,27000006,28000000,28000015,26000000,26000002,26000005,26000040,26000056,27000002,28000000,28000015,1,1,0,27.875,28.625,20260324T140532.000Z
26000002,26000020,26000049,27000001,27000010,28000009,28000010,28000015,26000016,26000046,26000049,26000055,26000058,26000072,28000001,28000008,-1,0,1,25.625,24.5,20260328T234359.000Z
26000000,26000010,26000013,26000031,27000000,27000013,28000003,28000017,26000004,26000036,26000042,26000046,26000050,26000062,28000000,28000008,-1,0,1,28.125,23.875,20260329T085034.000Z
26000010,26000011,26000030,26000031,26000058,26000062,27000000,28000004,26000050,26000059,26000062,26000084,26000102,27000001,28000000,28000015,1,1,0,26.5,25.625,20260328T172613.000Z
26000010,26000011,26000017,26000045,27000000,27000013,28000009,28000012,26000009,26000012,26000037,26000048,26000067,26000069,28000001,28000002,1,1,0,26.0,23.625,20260329T101511.000Z
26000010,26000011,26000030,26000031,26000058,26000062,27000000,28000004,26000008,26000036,26000046,26000050,26000062,28000000,28000001,28000025,1,1,0,26.5,24.5,20260327T083554.000Z
26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,26000020,26000027,26000035,26000036,26000062,26000083,28000015,28000026,1,1,0,27.0,23.25,20260329T072105.000Z
26000004,26000036,26000042,26000046,26000050,26000062,28000000,28000008,26000010,26000020,26000021,26000062,26000084,27000000,28000011,28000014,1,1,0,23.875,25.875,20260327T163142.000Z
26000010,26000030,26000059,26000072,27000000,28000011,28000014,28000018,26000002,26000040,26000050,26000053,26000056,26000097,28000003,28000011,-1,0,1,26.25,26.25,20260326T225243.000Z
26000009,26000013,26000035,26000043,26000048,26000087,28000001,28000008,26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,1,1,0,25.375,26.0,20260324T033506.000Z
26000000,26000002,26000026,26000084,27000006,28000003,28000004,28000011,26000010,26000031,26000050,26000058,26000062,26000097,27000000,28000011,-1,0,1,26.125,25.125,20260329T171641.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000000,26000010,26000032,26000049,26000062,27000000,28000000,28000011,1,1,0,25.625,25.75,20260328T195628.000Z
26000010,26000065,26000102,27000000,27000010,27000013,28000009,28000011,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,1,1,0,25.25,27.0,20260328T001928.000Z
26000004,26000015,26000042,26000050,26000051,26000074,28000000,28000017,26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000018,-1,0,3,23.25,26.25,20260329T133553.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000050,26000059,26000062,26000084,27000000,28000000,28000015,-1,0,1,25.5,25.875,20260329T032654.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000000,26000007,26000014,26000018,26000021,26000055,28000001,28000008,1,1,0,26.5,27.625,20260329T134757.000Z
26000002,26000005,26000053,26000054,26000056,27000002,28000000,28000015,26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,-1,0,1,27.5,26.0,20260329T015214.000Z
26000025,26000040,26000056,26000074,27000001,28000004,28000011,28000018,26000016,26000046,26000049,26000055,26000058,26000072,28000001,28000008,-1,0,1,25.0,24.5,20260329T142456.000Z
26000011,26000032,26000058,26000062,27000004,28000011,28000012,28000018,26000002,26000050,26000051,26000055,27000010,28000000,28000008,28000025,-1,0,1,24.25,24.5,20260328T195110.000Z
26000002,26000011,26000021,26000030,26000045,28000003,28000011,28000012,26000025,26000040,26000058,26000065,26000084,27000003,28000004,28000011,0,0,0,26.0,24.375,20260329T064120.000Z
26000003,26000014,26000025,26000034,26000048,28000001,28000010,28000017,26000009,26000012,26000037,26000048,26000067,26000069,28000001,28000002,1,1,0,25.25,23.625,20260329T144005.000Z
26000003,26000016,26000027,26000032,26000063,26000087,28000000,28000008,26000002,26000027,26000036,26000055,27000010,28000000,28000008,28000025,1,1,0,24.625,25.625,20260329T134939.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,26000009,26000017,26000018,26000042,26000048,26000054,28000001,28000008,1,1,0,24.0,25.25,20260325T010545.000Z
26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,26000000,26000017,26000034,26000037,28000005,28000010,28000012,28000015,1,1,0,27.0,24.25,20260329T160906.000Z
26000028,26000038,26000044,26000050,26000059,28000000,28000015,28000016,26000003,26000014,26000025,26000034,26000048,28000001,28000010,28000017,1,1,0,25.5,25.25,20260329T002321.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000050,26000052,26000059,26000062,26000084,28000000,28000015,1,1,0,25.5,25.625,20260328T223144.000Z
26000010,26000027,26000059,26000062,26000084,27000006,28000007,28000015,26000000,26000002,26000026,26000084,27000006,28000003,28000004,28000011,1,1,0,25.875,26.125,20260328T145753.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000041,26000050,26000053,26000056,26000062,26000097,28000000,28000011,-1,0,1,25.625,25.5,20260329T040539.000Z
26000000,26000010,26000013,26000031,27000000,27000013,28000009,28000017,26000006,26000010,26000014,26000032,26000038,27000004,28000015,28000017,1,1,0,27.75,26.0,20260329T000940.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000010,26000011,26000030,26000031,26000058,26000062,27000000,28000004,1,1,0,25.5,26.5,20260328T175542.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000032,26000041,26000049,26000053,26000054,27000002,28000000,28000015,-1,0,1,26.0,26.5,20260320T121737.000Z
26000002,26000006,26000011,26000029,26000032,26000037,26000039,28000005,26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,-1,0,2,24.25,25.625,20260329T143427.000Z
26000000,26000010,26000013,26000031,27000000,27000013,28000003,28000017,26000009,26000035,26000045,26000054,26000063,26000068,28000006,28000012,1,3,0,28.125,24.0,20260329T015416.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000009,26000015,26000035,26000039,26000048,28000007,28000012,28000015,-1,0,1,25.5,23.625,20260329T111859.000Z
26000006,26000008,26000015,26000025,26000029,26000039,28000000,28000008,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,1,2,25.625,25.5,20260329T004443.000Z
26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,1,1,0,27.0,25.625,20260328T105022.000Z
26000009,26000035,26000039,26000043,26000048,26000087,28000001,28000008,26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,1,1,0,25.125,27.125,20260326T145658.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,1,1,0,25.875,27.0,20260329T143218.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000000,26000010,26000062,26000095,27000004,27000013,28000011,28000012,1,3,0,26.0,25.25,20260327T103059.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,26000010,26000050,26000059,26000062,26000084,27000001,28000007,28000015,-1,0,1,27.125,25.25,20260328T122557.000Z
26000003,26000016,26000027,26000032,26000063,26000087,28000000,28000008,26000008,26000015,26000029,26000032,28000000,28000008,28000024,28000025,1,1,0,24.625,24.5,20260329T044156.000Z
26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,26000020,26000027,26000050,26000052,26000059,26000062,28000000,28000015,-1,0,1,27.0,24.375,20260328T050756.000Z
26000000,26000027,26000041,26000053,26000062,28000000,28000004,28000011,26000006,26000008,26000013,26000029,26000037,28000001,28000017,28000023,1,2,1,25.5,25.75,20260329T133358.000Z
26000010,26000031,26000050,26000058,26000062,26000097,27000000,28000011,26000010,26000027,26000059,26000062,26000084,27000006,28000000,28000015,1,1,0,25.125,26.25,20260329T143358.000Z
26000012,26000021,26000033,26000042,26000045,26000055,28000012,28000026,26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,1,1,0,24.25,26.875,20260327T035103.000Z
26000000,26000012,26000026,26000030,26000040,27000003,28000004,28000011,26000013,26000037,26000074,26000083,26000085,27000012,28000007,28000012,1,1,0,25.25,23.625,20260224T062932.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000011,26000005,26000025,26000047,26000056,26000058,26000065,28000000,28000001,1,1,0,25.125,26.25,20260329T152253.000Z
26000010,26000021,26000065,26000084,27000000,27000010,28000007,28000011,26000012,26000017,26000048,26000067,26000069,28000001,28000002,28000023,1,1,0,25.625,24.375,20260329T004842.000Z
26000009,26000035,26000045,26000054,26000063,26000068,28000006,28000012,26000002,26000050,26000051,26000055,27000010,28000000,28000008,28000025,1,2,1,24.0,24.5,20260329T132126.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000000,26000006,26000015,26000034,26000037,28000005,28000012,28000015,-1,0,1,25.625,24.25,20260326T161333.000Z
26000006,26000015,26000020,26000032,27000001,28000000,28000015,28000017,26000010,26000050,26000059,26000062,26000084,27000006,28000007,28000011,1,3,0,25.0,25.125,20260328T154503.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,-1,0,1,25.625,25.5,20260327T042400.000Z
26000002,26000040,26000050,26000053,26000056,26000097,28000000,28000011,26000006,26000032,26000037,26000038,26000039,27000012,28000000,28000008,1,2,0,26.25,25.375,20260328T191035.000Z
26000000,26000001,26000010,26000084,27000006,27000008,28000000,28000011,26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,1,1,0,27.125,26.0,20260327T015935.000Z
26000010,26000030,26000059,26000072,27000000,28000011,28000014,28000018,26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,-1,0,1,26.25,25.625,20260328T164842.000Z
26000010,26000011,26000032,26000049,26000072,26000084,27000002,28000000,26000001,26000003,26000005,26000008,26000034,28000001,28000010,28000017,1,1,0,26.25,27.125,20260326T084000.000Z
26000002,26000040,26000050,26000053,26000056,26000097,28000000,28000011,26000011,26000023,26000029,26000032,26000039,28000000,28000008,28000025,1,3,1,26.25,24.25,20260328T173748.000Z
26000000,26000006,26000015,26000034,26000037,28000005,28000012,28000015,26000006,26000010,26000014,26000032,26000038,27000004,28000015,28000017,-1,0,3,24.25,26.0,20260329T003628.000Z
26000021,26000025,26000027,26000042,26000046,26000055,26000062,28000008,26000012,26000017,26000048,26000067,26000069,28000001,28000002,28000023,1,2,1,23.5,24.375,20260329T133605.000Z
26000017,26000020,26000027,26000036,26000050,26000083,28000015,28000026,26000002,26000050,26000051,26000055,27000010,28000000,28000008,28000025,1,1,0,24.0,24.5,20260327T033131.000Z
26000010,26000011,26000029,26000039,27000009,28000000,28000008,28000025,26000003,26000014,26000025,26000034,26000048,28000001,28000010,28000017,1,1,0,26.0,25.25,20260327T194621.000Z
26000000,26000010,26000032,26000049,26000062,27000000,28000000,28000011,26000009,26000011,26000015,26000018,26000039,26000048,28000012,28000026,1,2,1,25.75,24.75,20260328T054532.000Z
26000016,26000041,26000046,26000055,26000058,26000072,28000001,28000008,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011,-1,0,1,24.5,27.0,20260329T032152.000Z
26000000,26000002,26000030,26000032,27000006,28000003,28000011,28000018,26000031,26000034,26000037,26000074,26000085,27000012,28000007,28000012,1,1,0,26.75,24.0,20260226T220911.000Z
26000010,26000024,26000044,26000050,26000061,26000084,28000000,28000015,26000000,26000009,26000015,26000039,26000048,28000007,28000012,28000015,-1,1,2,25.5,24.625,20260329T044802.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000007,28000015,26000000,26000026,26000041,26000084,27000006,28000003,28000004,28000011,-1,0,1,25.25,26.125,20260327T055230.000Z
26000010,26000050,26000059,26000062,26000084,27000001,28000000,28000015,26000002,26000020,26000032,26000049,26000062,27000001,28000009,28000015,-1,0,1,25.625,24.875,20260328T194248.000Z
26000006,26000008,26000017,26000048,26000067,26000069,28000001,28000002,26000010,26000018,26000031,26000072,26000084,27000007,27000008,28000011,1,2,1,25.0,25.625,20260328T044507.000Z
26000002,26000050,26000051,26000055,27000010,28000000,28000008,28000025,26000010,26000031,26000032,26000049,26000058,26000062,27000004,28000011,1,1,0,24.5,25.125,20260329T122024.000Z
26000010,26000024,26000044,26000050,26000061,26000062,28000000,28000011,26000002,26000050,26000051,26000055,27000010,28000000,28000008,28000025,-1,0,1,24.125,24.5,20260328T204357.000Z
